type_id;description_category_id;путь;тип товара;статус;ошибки
971104255;17028915;Электроника / VR-устройства и аксессуары / VR-аксессуар;VR-аксессуар;не создано;
91899;17028915;Электроника / VR-устройства и аксессуары / 3D-очки;3D-очки;не создано;
970803519;17028926;Электроника / Мониторы и запчасти / Экран на камеру;Экран на камеру;другая ошибка;SPU_ALREADY_EXISTS_IN_ANOTHER_ACCOUNT:0
95991;17028936;Электроника / Чистящие средства и расходные материалы для электроники / Чистящее средство для принтеров;Чистящее средство для принтеров;не создано;
99401;17028936;Электроника / Чистящие средства и расходные материалы для электроники / Чистящий карандаш;Чистящий карандаш;не создано;
99399;17028936;Электроника / Чистящие средства и расходные материалы для электроники / Салфетки для электроники;Салфетки для электроники;не создано;
99402;17028936;Электроника / Чистящие средства и расходные материалы для электроники / Чистящий набор для электроники;Чистящий набор для электроники;не создано;
971002589;17028936;Электроника / Чистящие средства и расходные материалы для электроники / Пылезащитная заглушка;Пылезащитная заглушка;не создано;
970897014;17028936;Электроника / Чистящие средства и расходные материалы для электроники / Перчатки для графического планшета;Перчатки для графического планшета;не создано;
99400;17028936;Электроника / Чистящие средства и расходные материалы для электроники / Баллон со сжатым воздухом;Баллон со сжатым воздухом;не создано;
970843176;17028936;Электроника / Чистящие средства и расходные материалы для электроники / Перчатки чистящие антистатические;Перчатки чистящие антистатические;не создано;
971133788;17028936;Электроника / Чистящие средства и расходные материалы для электроники / Щетка для чистки электроники;Щетка для чистки электроники;не создано;
92710;17028936;Электроника / Чистящие средства и расходные материалы для электроники / Спрей для электроники;Спрей для электроники;фото отклонено;"DESCRIPTION_DECLINE:4194;warning_all_image_failed:4194"
91571;17028936;Электроника / Чистящие средства и расходные материалы для электроники / Инструмент для чистки электроники;Инструмент для чистки электроники;не создано;
970829664;17028631;Электроника / ИБП / Инвертор ИБП;Инвертор ИБП;не создано;
95779;17028631;Электроника / ИБП / Преобразователь напряжения;Преобразователь напряжения;не создано;
91894;17028631;Электроника / ИБП / ИБП;ИБП;другая ошибка;DESCRIPTION_DECLINE:4180
91893;17028631;Электроника / ИБП / Аксессуар для ИБП;Аксессуар для ИБП;не создано;
970989429;44082285;Электроника / Электронное оборудование для торговли / POS-компьютер;POS-компьютер;не создано;
98454;44082285;Электроника / Электронное оборудование для торговли / Сканер штрих-кодов;Сканер штрих-кодов;не создано;
970848956;44082285;Электроника / Электронное оборудование для торговли / Денежный ящик для кассы;Денежный ящик для кассы;не создано;
970879600;44082285;Электроника / Электронное оборудование для торговли / Терминал сбора данных;Терминал сбора данных;не создано;
970879601;44082285;Электроника / Электронное оборудование для торговли / Подставка для терминала сбора данных;Подставка для терминала сбора данных;не создано;
661551652;44082285;Электроника / Электронное оборудование для торговли / Счетчик посетителей;Счетчик посетителей;не создано;
98412;44082285;Электроника / Электронное оборудование для торговли / Фискальный накопитель;Фискальный накопитель;не создано;
970802217;44082285;Электроника / Электронное оборудование для торговли / Информационный киоск;Информационный киоск;не создано;
971058305;44082285;Электроника / Электронное оборудование для торговли / Запчасть для кассового оборудования;Запчасть для кассового оборудования;не создано;
970743825;44082285;Электроника / Электронное оборудование для торговли / POS-терминал;POS-терминал;не создано;
972086317;44082285;Электроника / Электронное оборудование для торговли / POS-монитор;POS-монитор;не создано;
970867376;44082285;Электроника / Электронное оборудование для торговли / Дисплей покупателя;Дисплей покупателя;не создано;
98236;44082285;Электроника / Электронное оборудование для торговли / Электронная касса;Электронная касса;другая ошибка;INCORRECT_DIMENSION:0
970863796;44082285;Электроника / Электронное оборудование для торговли / Код ОФД;Код ОФД;другая ошибка;INCORRECT_DIMENSION:0
99443;44082285;Электроника / Электронное оборудование для торговли / Фискальный регистратор;Фискальный регистратор;не создано;
970803731;44082285;Электроника / Электронное оборудование для торговли / Защитное стекло для онлайн-касс;Защитное стекло для онлайн-касс;не создано;
98308;44082285;Электроника / Электронное оборудование для торговли / Онлайн-касса;Онлайн-касса;не создано;
971158945;17028613;Электроника / Корпуса для компьютеров / Пылевой фильтр для системного блока;Пылевой фильтр для системного блока;фото отклонено;DESCRIPTION_DECLINE:4194
970736479;17028613;Электроника / Корпуса для компьютеров / Винты для компьютера;Винты для компьютера;не создано;
96090;17028613;Электроника / Корпуса для компьютеров / Компьютерный корпус;Компьютерный корпус;не создано;
445246051;17028613;Электроника / Корпуса для компьютеров / Аксессуары для монтажа сервера;Аксессуары для монтажа сервера;не создано;
971534404;17028613;Электроника / Корпуса для компьютеров / Бокс для видеокарты;Бокс для видеокарты;не создано;
971480030;17028613;Электроника / Корпуса для компьютеров / Элемент компьютерного корпуса;Элемент компьютерного корпуса;не создано;
971302237;17028613;Электроника / Корпуса для компьютеров / Держатель для видеокарты;Держатель для видеокарты;не создано;
971294479;17028646;Электроника / Устройства ручного ввода / Смазка для клавиатуры;Смазка для клавиатуры;фото отклонено;DESCRIPTION_DECLINE:4194
98229;17028646;Электроника / Устройства ручного ввода / Чехол для пульта;Чехол для пульта;не создано;
95557;17028646;Электроника / Устройства ручного ввода / Оптический привод;Оптический привод;не создано;
91809;17028646;Электроника / Устройства ручного ввода / Пульт для телевизора;Пульт для телевизора;не создано;
970955161;17028646;Электроника / Устройства ручного ввода / Подставка под клавиатуру;Подставка под клавиатуру;не создано;
91804;17028646;Электроника / Устройства ручного ввода / Комплект клавиатура, мышь;Комплект клавиатура, мышь;не создано;
95598;17028646;Электроника / Устройства ручного ввода / Bluetooth-адаптер;Bluetooth-адаптер;не создано;
970870448;17028646;Электроника / Устройства ручного ввода / Накладка для клавиатуры;Накладка для клавиатуры;не создано;
970782665;17028646;Электроника / Устройства ручного ввода / Подставка под запястье;Подставка под запястье;не создано;
409069095;17028646;Электроника / Устройства ручного ввода / Стриминговый контроллер;Стриминговый контроллер;не создано;
91794;17028646;Электроника / Устройства ручного ввода / Геймпад;Геймпад;не создано;
91800;17028646;Электроника / Устройства ручного ввода / ИК-приемник;ИК-приемник;не создано;
970855397;17028646;Электроника / Устройства ручного ввода / Держатель для пульта;Держатель для пульта;не создано;
115335619;17028646;Электроника / Устройства ручного ввода / USB-приемник;USB-приемник;не создано;
91803;17028646;Электроника / Устройства ручного ввода / Комплект игровая клавиатура, мышь;Комплект игровая клавиатура, мышь;не создано;
970862375;200001721;Электроника / 3D-печать и сканирование / Полимеризационная камера;Полимеризационная камера;не создано;
91512;200001721;Электроника / 3D-печать и сканирование / 3D-принтер;3D-принтер;не создано;
970832318;200001721;Электроника / 3D-печать и сканирование / Полимерная пленка для 3D-печати;Полимерная пленка для 3D-печати;не создано;
91513;200001721;Электроника / 3D-печать и сканирование / 3D-сканер;3D-сканер;не создано;
970871919;200001721;Электроника / 3D-печать и сканирование / Аксессуары для 3D-печати, сканирования;Аксессуары для 3D-печати, сканирования;не создано;
970619401;200001721;Электроника / 3D-печать и сканирование / Сушилка для пластика;Сушилка для пластика;не создано;
971047900;200001721;Электроника / 3D-печать и сканирование / Запчасть для 3D-принтера;Запчасть для 3D-принтера;не создано;
971322241;17027951;Автомототехника / Мототехника / Гидроцикл;Гидроцикл;не создано;
971049470;17027951;Автомототехника / Мототехника / Мотобуксировщик;Мотобуксировщик;не создано;
971309510;17027951;Автомототехника / Мототехника / Мопед;Мопед;не создано;
96591;17027951;Автомототехника / Мототехника / Квадроцикл;Квадроцикл;не создано;
972068815;17027951;Автомототехника / Мототехника / Модуль для мотобуксировщика;Модуль для мотобуксировщика;не создано;
971322654;17027951;Автомототехника / Мототехника / Багги;Багги;не создано;
971038323;17027951;Автомототехника / Мототехника / Мотосноуборд;Мотосноуборд;не создано;
96594;17027951;Автомототехника / Мототехника / Снегоход;Снегоход;не создано;
96593;17027951;Автомототехника / Мототехника / Скутер;Скутер;не создано;
115948095;17027951;Автомототехника / Мототехника / Мотоцикл;Мотоцикл;не создано;
970636239;74179490;Автомототехника / Автомобили / Автомобиль;Автомобиль;не создано;
972210887;74179490;Автомототехника / Автомобили / Электромобиль с пробегом;Электромобиль с пробегом;не создано;
972210886;74179490;Автомототехника / Автомобили / Автомобиль с пробегом;Автомобиль с пробегом;не создано;
972085867;74179490;Автомототехника / Автомобили / Электромобиль;Электромобиль;не создано;
971289722;43443516;Автомототехника / Взрослый электротранспорт / Гольф-кар;Гольф-кар;не создано;
970965363;43443516;Автомототехника / Взрослый электротранспорт / Электромотоцикл;Электромотоцикл;не создано;
970957816;43443516;Автомототехника / Взрослый электротранспорт / Электроквадроцикл;Электроквадроцикл;не создано;
971297664;43443516;Автомототехника / Взрослый электротранспорт / Карт;Карт;не создано;
971297466;43443516;Автомототехника / Взрослый электротранспорт / Электротрицикл;Электротрицикл;не создано;
971219300;200000758;Автомототехника / Автодома и кемперы / Прицеп-автодом;Прицеп-автодом;не создано;
972270171;200000672;Автомототехника / Спецтехника и грузовики / Грузовая техника;Грузовая техника;не создано;
971322229;200000672;Автомототехника / Спецтехника и грузовики / Спецтехника;Спецтехника;не создано;
93297;200001634;Канцелярские товары / Канцелярские мелочи / Лезвия канцелярские;Лезвия канцелярские;фото отклонено;DESCRIPTION_DECLINE:4194
97950;17029023;Канцелярские товары / Папки и файлы / Лента для бейджа;Лента для бейджа;фото отклонено;DESCRIPTION_DECLINE:4194
94478;17029023;Канцелярские товары / Папки и файлы / Сменные блоки для визитниц;Сменные блоки для визитниц;не создано;
970997659;80298595;Канцелярские товары / Электронная карта/браслет / Идентификационный браслет, карта;Идентификационный браслет, карта;не создано;
94034;61372948;Канцелярские товары / Детские рюкзаки, ранцы, сумки / Сумка для сменной обуви;Сумка для сменной обуви;фото отклонено;DESCRIPTION_DECLINE:4194
971065060;17029022;Канцелярские товары / Краска, клей / Краска флористическая;Краска флористическая;не создано;
94090;17029022;Канцелярские товары / Краска, клей / Краска темперная;Краска темперная;не создано;
94088;17029022;Канцелярские товары / Краска, клей / Лак для творчества;Лак для творчества;не создано;
94085;17029022;Канцелярские товары / Краска, клей / Краска масляная;Краска масляная;не создано;
94089;17029022;Канцелярские товары / Краска, клей / Пастель;Пастель;не создано;
98406;17029022;Канцелярские товары / Краска, клей / Краска для граффити;Краска для граффити;не создано;
97677;17029022;Канцелярские товары / Краска, клей / Тушь для рисования;Тушь для рисования;не создано;
97251;17029022;Канцелярские товары / Краска, клей / Грунт художественный;Грунт художественный;не создано;
97885;17029022;Канцелярские товары / Краска, клей / Пигмент;Пигмент;не создано;
98430;17029022;Канцелярские товары / Краска, клей / Глиттер;Глиттер;не создано;
971201540;17029022;Канцелярские товары / Краска, клей / Средство для очищения кистей;Средство для очищения кистей;не создано;
94073;17029022;Канцелярские товары / Краска, клей / Клей канцелярский;Клей канцелярский;не создано;
971370655;17029022;Канцелярские товары / Краска, клей / Краска для шелкографии;Краска для шелкографии;не создано;
94084;17029022;Канцелярские товары / Краска, клей / Краска текстильная;Краска текстильная;не создано;
98331;17029022;Канцелярские товары / Краска, клей / Клеевые подушечки;Клеевые подушечки;не создано;
94079;17029022;Канцелярские товары / Краска, клей / Краска акриловая;Краска акриловая;не создано;
971102801;17029022;Канцелярские товары / Краска, клей / Жидкое стекло для декора;Жидкое стекло для декора;не создано;
971323443;17029022;Канцелярские товары / Краска, клей / Цветовой круг;Цветовой круг;не создано;
94070;17029022;Канцелярские товары / Краска, клей / Краски акварельные;Краски акварельные;не создано;
97689;17029022;Канцелярские товары / Краска, клей / Контур;Контур;не создано;
971363090;17029022;Канцелярские товары / Краска, клей / Краска типографская;Краска типографская;не создано;
971444195;17029022;Канцелярские товары / Краска, клей / Шарики для размешивания краски;Шарики для размешивания краски;не создано;
99417;17029022;Канцелярские товары / Краска, клей / Загуститель для красок;Загуститель для красок;не создано;
94082;17029022;Канцелярские товары / Краска, клей / Краска для керамики;Краска для керамики;не создано;
97691;17029022;Канцелярские товары / Краска, клей / Замедлитель;Замедлитель;не создано;
94080;17029022;Канцелярские товары / Краска, клей / Краска витражная;Краска витражная;не создано;
970849004;17029022;Канцелярские товары / Краска, клей / Фиксатор пигмента;Фиксатор пигмента;не создано;
94086;17029022;Канцелярские товары / Краска, клей / Краска пальчиковая;Краска пальчиковая;не создано;
970862444;17029022;Канцелярские товары / Краска, клей / Маскирующая жидкость для рисования;Маскирующая жидкость для рисования;не создано;
971044877;17029022;Канцелярские товары / Краска, клей / Кэп, распылитель для баллонов;Кэп, распылитель для баллонов;не создано;
971425863;17029022;Канцелярские товары / Краска, клей / Средство матирующее;Средство матирующее;не создано;
970615776;71328593;Канцелярские товары / Оборудование для торговли / Стойка информационная;Стойка информационная;не создано;
970616289;71328593;Канцелярские товары / Оборудование для торговли / Корзина покупательская;Корзина покупательская;не создано;
970616815;71328593;Канцелярские товары / Оборудование для торговли / Клик-рама;Клик-рама;не создано;
971065057;71328593;Канцелярские товары / Оборудование для торговли / Торговый автомат механический;Торговый автомат механический;не создано;
971096364;71328593;Канцелярские товары / Оборудование для торговли / Стойка для механического торгового автомата;Стойка для механического торгового автомата;не создано;
971001293;71328593;Канцелярские товары / Оборудование для торговли / Антикражный замок для витрины;Антикражный замок для витрины;не создано;
971043038;71328593;Канцелярские товары / Оборудование для торговли / Пресс-волл;Пресс-волл;не создано;
971440461;71328593;Канцелярские товары / Оборудование для торговли / Подставка под товар;Подставка под товар;не создано;
970986820;71328593;Канцелярские товары / Оборудование для торговли / Гардеробный номерок;Гардеробный номерок;не создано;
971437077;71328593;Канцелярские товары / Оборудование для торговли / Размерники на вешалки;Размерники на вешалки;не создано;
971296315;71328593;Канцелярские товары / Оборудование для торговли / Корзина, накопитель для распродаж;Корзина, накопитель для распродаж;не создано;
970616770;71328593;Канцелярские товары / Оборудование для торговли / Дисплей торговый;Дисплей торговый;не создано;
970615775;71328593;Канцелярские товары / Оборудование для торговли / Тейбл-тент;Тейбл-тент;не создано;
970676645;71328593;Канцелярские товары / Оборудование для торговли / Информационный материал;Информационный материал;не создано;
970615927;71328593;Канцелярские товары / Оборудование для торговли / Ценник;Ценник;не создано;
970615402;71328593;Канцелярские товары / Оборудование для торговли / Ценникодержатель;Ценникодержатель;не создано;
971287223;71328593;Канцелярские товары / Оборудование для торговли / Кассета для купюроприемника;Кассета для купюроприемника;не создано;
970842796;71328593;Канцелярские товары / Оборудование для торговли / Бокс для пожертвований, голосований;Бокс для пожертвований, голосований;не создано;
971367179;71328593;Канцелярские товары / Оборудование для торговли / Ключ для покупательской тележки;Ключ для покупательской тележки;не создано;
972101856;71328593;Канцелярские товары / Оборудование для торговли / Аксессуары для торгового оборудования;Аксессуары для торгового оборудования;не создано;
970615403;71328593;Канцелярские товары / Оборудование для торговли / Карман информационный;Карман информационный;не создано;
970855215;71328593;Канцелярские товары / Оборудование для торговли / Тележка покупательская;Тележка покупательская;не создано;
94485;71328593;Канцелярские товары / Оборудование для торговли / Демонстрационная система;Демонстрационная система;не создано;
970616683;71328593;Канцелярские товары / Оборудование для торговли / Полочный разделитель;Полочный разделитель;не создано;
970616821;71328593;Канцелярские товары / Оборудование для торговли / Аксессуар для информационной рамки;Аксессуар для информационной рамки;не создано;
971432456;71328593;Канцелярские товары / Оборудование для торговли / Поручень рекламный;Поручень рекламный;не создано;
971323480;71328593;Канцелярские товары / Оборудование для торговли / Биркодержатель для игольчатого пистолета;Биркодержатель для игольчатого пистолета;не создано;
971407898;71328593;Канцелярские товары / Оборудование для торговли / Выделитель ценника;Выделитель ценника;не создано;
790183771;71328593;Канцелярские товары / Оборудование для торговли / Информационный стенд;Информационный стенд;не создано;
971448894;71328593;Канцелярские товары / Оборудование для торговли / Коробка для товара;Коробка для товара;не создано;
970616288;71328593;Канцелярские товары / Оборудование для торговли / Монетница;Монетница;не создано;
971405336;71328593;Канцелярские товары / Оборудование для торговли / Съемник для одежды;Съемник для одежды;не создано;
971132995;71328593;Канцелярские товары / Оборудование для торговли / Разменный аппарат;Разменный аппарат;не создано;
970615353;71328593;Канцелярские товары / Оборудование для торговли / Рамка информационная;Рамка информационная;не создано;
971084704;71328593;Канцелярские товары / Оборудование для торговли / Игла для чеков, билетов;Игла для чеков, билетов;не создано;
91410;17029017;Канцелярские товары / Бумага / Картон;Картон;не создано;
257342290;17029017;Канцелярские товары / Бумага / Пленка самоклеящаяся;Пленка самоклеящаяся;не создано;
970778039;17029017;Канцелярские товары / Бумага / Фольга цветная;Фольга цветная;не создано;
99091;17029017;Канцелярские товары / Бумага / Бумага магнитная;Бумага магнитная;не создано;
91404;17029017;Канцелярские товары / Бумага / Бумага чертежная;Бумага чертежная;не создано;
970736881;17029017;Канцелярские товары / Бумага / Бумага для творчества;Бумага для творчества;не создано;
91405;17029017;Канцелярские товары / Бумага / Бумага широкоформатная;Бумага широкоформатная;не создано;
91411;17029017;Канцелярские товары / Бумага / Бумага офисная;Бумага офисная;не создано;
970957182;17029017;Канцелярские товары / Бумага / Пенокартон;Пенокартон;не создано;
125931030;17029019;Канцелярские товары / Глобус / Теллурий;Теллурий;не создано;
94481;17029019;Канцелярские товары / Глобус / Глобус;Глобус;не создано;
971391750;17029026;Канцелярские товары / Письменные принадлежности / Сангина художественная;Сангина художественная;не создано;
97879;17029026;Канцелярские товары / Письменные принадлежности / Рапидограф;Рапидограф;не создано;
970731280;17029026;Канцелярские товары / Письменные принадлежности / Изограф;Изограф;не создано;
970993161;17029026;Канцелярские товары / Письменные принадлежности / Камень для растирки туши;Камень для растирки туши;не создано;
971072354;17029026;Канцелярские товары / Письменные принадлежности / Брайлевский прибор;Брайлевский прибор;не создано;
94065;17029026;Канцелярские товары / Письменные принадлежности / Набор фломастеров;Набор фломастеров;не создано;
94062;17029026;Канцелярские товары / Письменные принадлежности / Набор кистей для рисования;Набор кистей для рисования;не создано;
94057;17029026;Канцелярские товары / Письменные принадлежности / Кисть для рисования;Кисть для рисования;не создано;
94059;17029026;Канцелярские товары / Письменные принадлежности / Мелки;Мелки;не создано;
97878;17029026;Канцелярские товары / Письменные принадлежности / Держатель для пера;Держатель для пера;не создано;
971391752;17029026;Канцелярские товары / Письменные принадлежности / Соус художественный;Соус художественный;не создано;
971169792;17029026;Канцелярские товары / Письменные принадлежности / Заправка для маркеров;Заправка для маркеров;не создано;
94063;17029026;Канцелярские товары / Письменные принадлежности / Набор маркеров;Набор маркеров;не создано;
971001289;17029026;Канцелярские товары / Письменные принадлежности / Перо для маркера;Перо для маркера;не создано;
94056;17029026;Канцелярские товары / Письменные принадлежности / Картридж для ручки, маркера;Картридж для ручки, маркера;не создано;
94064;17029026;Канцелярские товары / Письменные принадлежности / Набор ручек;Набор ручек;не создано;
94054;17029026;Канцелярские товары / Письменные принадлежности / Карандаш;Карандаш;не создано;
94067;17029026;Канцелярские товары / Письменные принадлежности / Стержень для ручки;Стержень для ручки;не создано;
94052;17029026;Канцелярские товары / Письменные принадлежности / Грифель;Грифель;не создано;
971391751;17029026;Канцелярские товары / Письменные принадлежности / Сепия художественная;Сепия художественная;не создано;
97877;17029026;Канцелярские товары / Письменные принадлежности / Перо;Перо;не создано;
971197343;17029026;Канцелярские товары / Письменные принадлежности / Тренажер для постановки письма;Тренажер для постановки письма;не создано;
971747710;17029026;Канцелярские товары / Письменные принадлежности / Набор для каллиграфии;Набор для каллиграфии;не создано;
97237;17029026;Канцелярские товары / Письменные принадлежности / Конвертер для перьевой ручки;Конвертер для перьевой ручки;не создано;
92282;17029026;Канцелярские товары / Письменные принадлежности / Мел портновский;Мел портновский;фото отклонено;DESCRIPTION_DECLINE:4194
971049096;17029026;Канцелярские товары / Письменные принадлежности / Держатель для мела;Держатель для мела;не создано;
94069;17029026;Канцелярские товары / Письменные принадлежности / Уголь художественный;Уголь художественный;не создано;
94061;17029026;Канцелярские товары / Письменные принадлежности / Набор карандашей;Набор карандашей;не создано;
94101;17029018;Канцелярские товары / Бумажная продукция / Сменный блок для тетради;Сменный блок для тетради;не создано;
94093;17029018;Канцелярские товары / Бумажная продукция / Дневник школьный;Дневник школьный;не создано;
971100779;17029018;Канцелярские товары / Бумажная продукция / Каталог подбора автозапчастей;Каталог подбора автозапчастей;не создано;
97445;17029018;Канцелярские товары / Бумажная продукция / Фурнитура для переплета;Фурнитура для переплета;не создано;
970869249;17029018;Канцелярские товары / Бумажная продукция / Бандерольные кольца, ленты;Бандерольные кольца, ленты;не создано;
98473;17029018;Канцелярские товары / Бумажная продукция / Расписание уроков;Расписание уроков;не создано;
96168;17029018;Канцелярские товары / Бумажная продукция / Скетчбук;Скетчбук;не создано;
971057908;17029018;Канцелярские товары / Бумажная продукция / Контрольный браслет;Контрольный браслет;не создано;
971075374;17029018;Канцелярские товары / Бумажная продукция / Гостевая книга;Гостевая книга;не создано;
971123837;17029018;Канцелярские товары / Бумажная продукция / Наклейки;Наклейки;не создано;
971074115;17029018;Канцелярские товары / Бумажная продукция / Анкета для друзей;Анкета для друзей;не создано;
971100778;17029018;Канцелярские товары / Бумажная продукция / Книжка сервисная автомобильная;Книжка сервисная автомобильная;не создано;
257342242;17029018;Канцелярские товары / Бумажная продукция / Бумага для заметок;Бумага для заметок;не создано;
94097;17029018;Канцелярские товары / Бумажная продукция / Классный журнал;Классный журнал;не создано;
971071471;17029018;Канцелярские товары / Бумажная продукция / Дневник читательский;Дневник читательский;не создано;
257361866;17029018;Канцелярские товары / Бумажная продукция / Декупажная карта;Декупажная карта;не создано;
93769;17029018;Канцелярские товары / Бумажная продукция / Книга, дерево пожеланий;Книга, дерево пожеланий;не создано;
91396;17029018;Канцелярские товары / Бумажная продукция / Альбом;Альбом;не создано;
94102;17029018;Канцелярские товары / Бумажная продукция / Телефонная книга;Телефонная книга;не создано;
970628464;17029018;Канцелярские товары / Бумажная продукция / Панель для стикеров на монитор;Панель для стикеров на монитор;не создано;
94095;17029018;Канцелярские товары / Бумажная продукция / Еженедельник;Еженедельник;не создано;
94100;17029018;Канцелярские товары / Бумажная продукция / Планинг;Планинг;не создано;
971197249;17029018;Канцелярские товары / Бумажная продукция / Разделитель для тетради;Разделитель для тетради;не создано;
94094;17029018;Канцелярские товары / Бумажная продукция / Ежедневник;Ежедневник;не создано;
971823449;17029018;Канцелярские товары / Бумажная продукция / Визитная карточка;Визитная карточка;не создано;
94096;17029018;Канцелярские товары / Бумажная продукция / Записная книжка;Записная книжка;не создано;
257342239;17029018;Канцелярские товары / Бумажная продукция / Бланк документа;Бланк документа;не создано;
971888236;17029018;Канцелярские товары / Бумажная продукция / Брошюра;Брошюра;не создано;
93802;17029018;Канцелярские товары / Бумажная продукция / Родословная книга;Родословная книга;не создано;
94493;17029020;Канцелярские товары / Демонстрационные доски и аксессуары / Доска для заметок;Доска для заметок;не создано;
94491;17029020;Канцелярские товары / Демонстрационные доски и аксессуары / Доска для письма, рисования;Доска для письма, рисования;не создано;
93300;17029020;Канцелярские товары / Демонстрационные доски и аксессуары / Магнит канцелярский;Магнит канцелярский;не создано;
779247221;17029020;Канцелярские товары / Демонстрационные доски и аксессуары / Аксессуары для доски, флипчарта;Аксессуары для доски, флипчарта;не создано;
94497;17029020;Канцелярские товары / Демонстрационные доски и аксессуары / Флипчарт;Флипчарт;не создано;
